個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),308000,6.01,2330.TW
川湖(2059.TW),69000,4.38,2059.TW
聯發科(2454.TW),129000,3.61,2454.TW
台光電(2383.TW),99000,3.6,2383.TW
日月光投控(3711.TW),712000,3.15,3711.TW
台達電(2308.TW),237000,3.14,2308.TW
鴻勁(7769.TW),62000,2.85,7769.TW
健策(3653.TW),95000,2.79,3653.TW
南亞科(2408.TW),587000,1.84,2408.TW
金像電(2368.TW),280000,1.81,2368.TW
旺矽(6223.TW),42000,1.79,6223.TW
聯亞(3081.TW),128700,1.76,3081.TW
智邦(2345.TW),103000,1.75,2345.TW
穎崴(6515.TW),36000,1.73,6515.TW
台新新光金(2887.TW),5894360,1.71,2887.TW
華碩(2357.TW),242000,1.63,2357.TW
元大金(2885.TW),2926000,1.62,2885.TW
兆豐金(2886.TW),3649000,1.62,2886.TW
緯穎(6669.TW),34000,1.55,6669.TW
長虹(5534.TW),2069000,1.43,5534.TW
致茂(2360.TW),88000,1.43,2360.TW
百和(9938.TW),3414000,1.41,9938.TW
永豐金(2890.TW),4017780,1.38,2890.TW
裕融(9941.TW),1866000,1.36,9941.TW
王品(2727.TW),647000,1.31,2727.TW
億光(2393.TW),2419000,1.31,2393.TW
信驊(5274.TW),11000,1.26,5274.TW
研華(2395.TW),251000,1.23,2395.TW
廣達(2382.TW),443500,1.22,2382.TW
第一金(2892.TW),3940000,1.22,2892.TW
貿聯-KY(3665.TW),65000,1.21,3665.TW
中華(2204.TW),2641000,1.21,2204.TW
欣興(3037.TW),195000,1.19,3037.TW
遠傳(4904.TW),1226000,1.16,4904.TW
寶雅(5904.TW),177000,1.13,5904.TW
新普(6121.TW),366000,1.13,6121.TW
華南金(2880.TW),3050800,1.13,2880.TW
創見(2451.TW),457000,1.09,2451.TW
鈊象(3293.TW),164000,1.07,3293.TW
神達(3706.TW),1387000,1.05,3706.TW
奇鋐(3017.TW),56000,1.04,3017.TW
玉山金(2884.TW),3184000,1.03,2884.TW
宏全(9939.TW),886000,1.02,9939.TW
大聯大(3702.TW),1079000,1.01,3702.TW
富世達(6805.TW),89000,1.0,6805.TW
台耀(4746.TW),2276000,1.0,4746.TW
台燿(6274.TW),109000,0.99,6274.TW
勤誠(8210.TW),112000,0.98,8210.TW
高技(5439.TW),560000,0.97,5439.TW
潤泰新(9945.TW),3964000,0.92,9945.TW
禾伸堂(3026.TW),213000,0.9,3026.TW
茂達(6138.TW),368000,0.89,6138.TW
崇越(5434.TW),198000,0.86,5434.TW
大中(6435.TW),437000,0.85,6435.TW
世紀鋼(9958.TW),886000,0.82,9958.TW
原相(3227.TW),460000,0.76,3227.TW
超豐(2441.TW),799000,0.7,2441.TW
鈺齊-KY(9802.TW),1040000,0.67,9802.TW
智伸科(4551.TW),398000,0.57,4551.TW
復盛應用(6670.TW),234000,0.55,6670.TW
視陽(6782.TW),308000,0.48,6782.TW
志強-KY(6768.TW),738000,0.46,6768.TW
日電貿(3090.TW),363000,0.41,3090.TW
長榮航(2618.TW),956000,0.35,2618.TW
統一實(9907.TW),2221000,0.3,9907.TW
