個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),467000,10.3,2330.TW
國巨*(2327.TW),694000,6.98,2327.TW
聯發科(2454.TW),164000,6.28,2454.TW
台光電(2383.TW),115000,5.62,2383.TW
旺矽(6223.TW),77000,4.55,6223.TW
台達電(2308.TW),220000,3.86,2308.TW
奇鋐(3017.TW),158000,3.65,3017.TW
智邦(2345.TW),145000,3.4,2345.TW
欣興(3037.TW),368000,3.38,3037.TW
聯電(2303.TW),2223000,3.32,2303.TW
台燿(6274.TW),213000,3.18,6274.TW
華邦電(2344.TW),1792000,3.01,2344.TW
臻鼎-KY(4958.TW),547000,2.91,4958.TW
穎崴(6515.TW),33000,2.59,6515.TW
信驊(5274.TW),16000,2.42,5274.TW
景碩(3189.TW),282000,2.21,3189.TW
南亞科(2408.TW),564000,2.1,2408.TW
緯穎(6669.TW),46000,2.04,6669.TW
金居(8358.TW),380000,1.97,8358.TW
日月光投控(3711.TW),312000,1.94,3711.TW
金像電(2368.TW),173000,1.86,2368.TW
聖暉*(5536.TW),151000,1.79,5536.TW
貿聯-KY(3665.TW),88000,1.56,3665.TW
欣銓(3264.TW),754000,1.54,3264.TW
富邦金(2881.TW),1157000,1.25,2881.TW
創意(3443.TW),26000,1.16,3443.TW
元大金(2885.TW),1539000,0.9,2885.TW
凱基金(2883.TW),3315000,0.83,2883.TW
永豐金(2890.TW),2242000,0.79,2890.TW
國泰金(2882.TW),880000,0.74,2882.TW
中信金(2891.TW),1150000,0.72,2891.TW
高力(8996.TW),44000,0.6,8996.TW
聯強(2347.TW),678000,0.56,2347.TW
立隆電(2472.TW),126000,0.47,2472.TW
帆宣(6196.TW),86000,0.43,6196.TW
尖點(8021.TW),86000,0.43,8021.TW
藥華藥(6446.TW),36000,0.43,6446.TW
寶雅(5904.TW),70000,0.42,5904.TW
台灣大(3045.TW),405000,0.42,3045.TW
群創(3481.TW),706000,0.42,3481.TW
玉晶光(3406.TW),72000,0.41,3406.TW
健鼎(3044.TW),91000,0.41,3044.TW
中華電(2412.TW),318000,0.4,2412.TW
慧洋-KY(2637.TW),629000,0.4,2637.TW
長榮航(2618.TW),994000,0.39,2618.TW
遠傳(4904.TW),424000,0.39,4904.TW
頎邦(6147.TW),200000,0.39,6147.TW
大立光(3008.TW),10000,0.38,3008.TW
臺慶科(3357.TW),119000,0.32,3357.TW
南亞(1303.TW),136000,0.22,1303.TW
