個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),179000,9.17,2330.TW
國巨*(2327.TW),380000,7.22,2327.TW
臻鼎-KY(4958.TW),611000,7.03,4958.TW
聯發科(2454.TW),81000,6.85,2454.TW
台光電(2383.TW),51000,5.59,2383.TW
立隆電(2472.TW),601000,4.65,2472.TW
台達電(2308.TW),105000,4.17,2308.TW
南電(8046.TW),175000,3.78,8046.TW
華邦電(2344.TW),895000,3.27,2344.TW
晶技(3042.TW),662000,2.92,3042.TW
邁科(6831.TW),177000,2.88,6831.TW
旺矽(6223.TW),19000,2.52,6223.TW
南亞科(2408.TW),296000,2.5,2408.TW
創意(3443.TW),26000,2.44,3443.TW
精測(6510.TW),39000,2.32,6510.TW
聯茂(6213.TW),277000,2.2,6213.TW
欣興(3037.TW),121000,2.13,3037.TW
愛普*(6531.TW),94000,1.77,6531.TW
汎銓(6830.TW),198000,1.76,6830.TW
弘塑(3131.TW),25000,1.67,3131.TW
勤誠(8210.TW),67000,1.65,8210.TW
世芯-KY(3661.TW),18000,1.52,3661.TW
智邦(2345.TW),27000,1.39,2345.TW
健策(3653.TW),20000,1.34,3653.TW
達發(6526.TW),91000,1.24,6526.TW
力積電(6770.TW),836000,1.23,6770.TW
日月光投控(3711.TW),90000,1.23,3711.TW
致茂(2360.TW),25000,1.03,2360.TW
力成(6239.TW),130000,0.88,6239.TW
尖點(8021.TW),82000,0.86,8021.TW
景碩(3189.TW),56000,0.81,3189.TW
祥碩(5269.TW),22000,0.69,5269.TW
奇鋐(3017.TW),11000,0.57,3017.TW
南亞(1303.TW),140000,0.49,1303.TW
上銀(2049.TW),58000,0.42,2049.TW
台灣精銳(4583.TW),30000,0.39,4583.TW
營邦(3693.TW),30000,0.34,3693.TW
金像電(2368.TW),14000,0.33,2368.TW
志聖(2467.TW),25000,0.32,2467.TW
旺宏(2337.TW),92000,0.27,2337.TW
貿聯-KY(3665.TW),3000,0.13,3665.TW
台玻(1802.TW),90000,0.12,1802.TW
新應材(4749.TW),5000,0.09,4749.TW
富世達(6805.TW),3000,0.09,6805.TW
嘉澤(3533.TW),2000,0.08,3533.TW
富邦金(2881.TW),20000,0.05,2881.TW
國泰金(2882.TW),25000,0.05,2882.TW
鴻海(2317.TW),9000,0.05,2317.TW
廣達(2382.TW),6000,0.05,2382.TW
京元電子(2449.TW),6000,0.04,2449.TW
