個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),279000,5.79,2330.TW
大聯大(3702.TW),5267000,4.91,3702.TW
台光電(2383.TW),89000,4.15,2383.TW
健策(3653.TW),77000,3.91,3653.TW
聯發科(2454.TW),96000,3.82,2454.TW
神達(3706.TW),5339400,3.66,3706.TW
川湖(2059.TW),32000,3.34,2059.TW
超豐(2441.TW),2890000,2.87,2441.TW
鴻勁(7769.TW),50000,2.75,7769.TW
緯穎(6669.TW),134225,2.66,6669.TW
台達電(2308.TW),175000,2.47,2308.TW
欣興(3037.TW),262000,2.22,3037.TW
廣達(2382.TW),702500,2.04,2382.TW
聯亞(3081.TW),84700,2.03,3081.TW
南亞科(2408.TW),479000,1.97,2408.TW
金像電(2368.TW),219000,1.95,2368.TW
旺矽(6223.TW),40000,1.95,6223.TW
裕融(9941.TW),2727480,1.94,9941.TW
華碩(2357.TW),238000,1.94,2357.TW
穎崴(6515.TW),33000,1.9,6515.TW
台新新光金(2887.TW),4752360,1.8,2887.TW
智邦(2345.TW),101000,1.65,2345.TW
奇鋐(3017.TW),56000,1.62,3017.TW
元大金(2885.TW),2615040,1.61,2885.TW
禾伸堂(3026.TW),246000,1.57,3026.TW
長虹(5534.TW),2382000,1.53,5534.TW
研華(2395.TW),251000,1.47,2395.TW
信驊(5274.TW),9000,1.41,5274.TW
致茂(2360.TW),70000,1.31,2360.TW
玉山金(2884.TW),3184000,1.29,2884.TW
第一金(2892.TW),3651000,1.27,2892.TW
大立光(3008.TW),24000,1.25,3008.TW
兆豐金(2886.TW),2700000,1.24,2886.TW
華南金(2880.TW),2936388,1.18,2880.TW
貿聯-KY(3665.TW),65000,1.11,3665.TW
永豐金(2890.TW),2734780,1.07,2890.TW
富世達(6805.TW),51000,0.96,6805.TW
台灣證交所加權股價指數(FITXN*1.TF),12,0.96,FITXN*1.TF
創見(2451.TW),393000,0.94,2451.TW
台燿(6274.TW),75000,0.92,6274.TW
台耀(4746.TW),2276000,0.9,4746.TW
鈊象(3293.TW),144000,0.88,3293.TW
億光(2393.TW),1439000,0.78,2393.TW
崇越(5434.TW),160000,0.75,5434.TW
寶雅*(5904.TW),1077000,0.68,5904.TW
茂達(6138.TW),284000,0.66,6138.TW
王品(2727.TW),321000,0.64,2727.TW
遠傳(4904.TW),650000,0.6,4904.TW
原相(3227.TW),361000,0.57,3227.TW
世紀鋼(9958.TW),685000,0.54,9958.TW
日電貿(3090.TW),363000,0.52,3090.TW
新普(6121.TW),146000,0.48,6121.TW
智伸科(4551.TW),313000,0.43,4551.TW
長榮航(2618.TW),956000,0.35,2618.TW
高技(5439.TW),160000,0.34,5439.TW
