個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),905000,22.34,2330.TW
技嘉(2376.TW),1064000,3.75,2376.TW
川湖(2059.TW),41000,3.38,2059.TW
研華(2395.TW),580000,3.18,2395.TW
光聖(6442.TW),233000,3.02,6442.TW
遠傳(4904.TW),2538000,2.82,4904.TW
大立光(3008.TW),68000,2.8,3008.TW
中華電(2412.TW),1885000,2.79,2412.TW
台塑化(6505.TW),3200000,2.65,6505.TW
世芯-KY(3661.TW),73000,2.61,3661.TW
文曄(3036.TW),1242000,2.47,3036.TW
臻鼎-KY(4958.TW),443000,2.26,4958.TW
萬潤(6187.TW),225000,2.24,6187.TW
台光電(2383.TW),48000,2.24,2383.TW
智邦(2345.TW),92000,2.05,2345.TW
頎邦(6147.TW),1147000,2.0,6147.TW
南亞科(2408.TW),470000,1.91,2408.TW
群聯(8299.TW),99000,1.83,8299.TW
聯電(2303.TW),1204000,1.67,2303.TW
大成鋼(2027.TW),3884000,1.67,2027.TW
華邦電(2344.TW),851000,1.37,2344.TW
弘塑(3131.TW),38000,1.17,3131.TW
統一(1216.TW),1303000,1.11,1216.TW
鈊象(3293.TW),146000,1.1,3293.TW
致茂(2360.TW),56000,1.09,2360.TW
健策(3653.TW),32000,1.09,3653.TW
台達電(2308.TW),59000,1.07,2308.TW
聯發科(2454.TW),30000,1.07,2454.TW
奇鋐(3017.TW),44000,1.0,3017.TW
金像電(2368.TW),98000,0.97,2368.TW
聯亞(3081.TW),59000,0.9,3081.TW
上銀(2049.TW),266000,0.85,2049.TW
日月光投控(3711.TW),125000,0.79,3711.TW
台玻(1802.TW),1366000,0.77,1802.TW
旺矽(6223.TW),13000,0.75,6223.TW
緯穎(6669.TW),15000,0.75,6669.TW
南電(8046.TW),64000,0.75,8046.TW
鴻勁(7769.TW),11000,0.7,7769.TW
富邦金(2881.TW),511000,0.67,2881.TW
力旺(3529.TW),25000,0.61,3529.TW
高力(8996.TW),59000,0.61,8996.TW
環球晶(6488.TW),40000,0.54,6488.TW
穩懋(3105.TW),149000,0.5,3105.TW
中信金(2891.TW),771000,0.5,2891.TW
欣興(3037.TW),40000,0.32,3037.TW
矽力*-KY(6415.TW),63000,0.29,6415.TW
貿聯-KY(3665.TW),13000,0.25,3665.TW
富世達(6805.TW),14000,0.19,6805.TW
鴻海(2317.TW),64000,0.16,2317.TW
景碩(3189.TW),2000,0.01,3189.TW
