個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),645000,8.26,2330.TW
台達電(2308.TW),475000,6.03,2308.TW
聯發科(2454.TW),188000,4.58,2454.TW
南亞科(2408.TW),1646000,3.71,2408.TW
華邦電(2344.TW),3621000,3.59,2344.TW
台光電(2383.TW),134000,3.5,2383.TW
致茂(2360.TW),248000,3.23,2360.TW
群聯(8299.TW),205000,3.11,8299.TW
智邦(2345.TW),227000,2.96,2345.TW
欣興(3037.TW),562000,2.95,3037.TW
鴻勁(7769.TW),74000,2.86,7769.TW
金像電(2368.TW),393000,2.69,2368.TW
奇鋐(3017.TW),184000,2.67,3017.TW
鴻海(2317.TW),1506000,2.44,2317.TW
信驊(5274.TW),25000,2.43,5274.TW
台燿(6274.TW),275000,2.35,6274.TW
川湖(2059.TW),82000,2.24,2059.TW
旺矽(6223.TW),71000,2.11,6223.TW
緯穎(6669.TW),68000,2.0,6669.TW
廣達(2382.TW),899000,1.94,2382.TW
富世達(6805.TW),161000,1.9,6805.TW
日月光投控(3711.TW),584000,1.85,3711.TW
聯亞(3081.TW),127000,1.76,3081.TW
勤誠(8210.TW),236000,1.75,8210.TW
創意(3443.TW),70000,1.71,3443.TW
文曄(3036.TW),1067000,1.67,3036.TW
穎崴(6515.TW),37000,1.61,6515.TW
緯創(3231.TW),1228000,1.26,3231.TW
高力(8996.TW),221000,1.25,8996.TW
景碩(3189.TW),305000,1.22,3189.TW
技嘉(2376.TW),577000,1.21,2376.TW
中信金(2891.TW),2849000,0.98,2891.TW
鈊象(3293.TW),220000,0.95,3293.TW
寶雅(5904.TW),312450,0.95,5904.TW
邁科(6831.TW),224000,0.83,6831.TW
健策(3653.TW),38000,0.82,3653.TW
健鼎(3044.TW),276000,0.75,3044.TW
光聖(6442.TW),71000,0.72,6442.TW
玉山金(2884.TW),3867622,0.67,2884.TW
貿聯-KY(3665.TW),53336,0.63,3665.TW
南俊國際(6584.TW),153000,0.54,6584.TW
華固(2548.TW),512000,0.29,2548.TW
欣銓(3264.TW),172000,0.2,3264.TW
嘉澤(3533.TW),13000,0.18,3533.TW
致伸(4915.TW),298000,0.12,4915.TW
