個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),5000000,13.25,2330.TW
台光電(2383.TW),1430000,9.88,2383.TW
南亞科(2408.TW),14000000,8.03,2408.TW
川湖(2059.TW),500000,8.0,2059.TW
欣興(3037.TW),5000000,6.38,3037.TW
國巨*(2327.TW),7700000,4.94,2327.TW
聯發科(2454.TW),1100000,4.76,2454.TW
智邦(2345.TW),1800000,4.46,2345.TW
緯穎(6669.TW),600000,4.28,6669.TW
南電(8046.TW),3000000,4.16,8046.TW
奇鋐(3017.TW),1200000,4.06,3017.TW
台燿(6274.TW),2300000,3.96,6274.TW
旺矽(6223.TW),660000,3.87,6223.TW
景碩(3189.TW),3600000,3.47,3189.TW
鴻勁(7769.TW),400000,2.91,7769.TW
信驊(5274.TW),120500,2.29,5274.TW
群聯(8299.TW),1000000,2.23,8299.TW
聯亞(3081.TW),660000,2.15,3081.TW
禾伸堂(3026.TW),2700000,2.01,3026.TW
日月光投控(3711.TW),2900000,1.93,3711.TW
健策(3653.TW),230000,1.32,3653.TW
大立光(3008.TW),1000,0.01,3008.TW
致茂(2360.TW),1000,0.0,2360.TW
廣達(2382.TW),9000,0.0,2382.TW
長榮(2603.TW),9000,0.0,2603.TW
台達電(2308.TW),1000,0.0,2308.TW
鴻海(2317.TW),9000,0.0,2317.TW
貿聯-KY(3665.TW),1000,0.0,3665.TW
緯創(3231.TW),9000,0.0,3231.TW
世界(5347.TW),9000,0.0,5347.TW
瑞昱(2379.TW),1000,0.0,2379.TW
華碩(2357.TW),1000,0.0,2357.TW
漢唐(2404.TW),1000,0.0,2404.TW
健鼎(3044.TW),1000,0.0,3044.TW
中信金(2891.TW),9000,0.0,2891.TW
富邦金(2881.TW),9000,0.0,2881.TW
國泰金(2882.TW),9000,0.0,2882.TW
元大金(2885.TW),9360,0.0,2885.TW
兆豐金(2886.TW),9000,0.0,2886.TW
台新新光金(2887.TW),9000,0.0,2887.TW
永豐金(2890.TW),9000,0.0,2890.TW
凱基金(2883.TW),9000,0.0,2883.TW
玉山金(2884.TW),9000,0.0,2884.TW
統一超(2912.TW),1000,0.0,2912.TW
文曄(3036.TW),1000,0.0,3036.TW
華南金(2880.TW),9090,0.0,2880.TW
中華電(2412.TW),1000,0.0,2412.TW
京元電子(2449.TW),1450,0.0,2449.TW
統一(1216.TW),1000,0.0,1216.TW
華通(2313.TW),1253,0.0,2313.TW
