個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),452000,9.83,2330.TW
旺矽(6223.TW),115000,6.95,6223.TW
國巨*(2327.TW),628000,5.92,2327.TW
台光電(2383.TW),115000,5.62,2383.TW
華邦電(2344.TW),2548000,4.89,2344.TW
聯發科(2454.TW),135000,4.87,2454.TW
台燿(6274.TW),289000,4.24,6274.TW
欣興(3037.TW),409000,3.71,3037.TW
聯電(2303.TW),2327000,3.55,2303.TW
穎崴(6515.TW),45000,3.42,6515.TW
台達電(2308.TW),196000,3.3,2308.TW
智邦(2345.TW),148000,3.27,2345.TW
信驊(5274.TW),22000,3.19,5274.TW
奇鋐(3017.TW),127000,2.66,3017.TW
臻鼎-KY(4958.TW),472000,2.54,4958.TW
景碩(3189.TW),314000,2.33,3189.TW
南亞科(2408.TW),557000,2.32,2408.TW
日月光投控(3711.TW),331000,1.94,3711.TW
金像電(2368.TW),164000,1.81,2368.TW
聖暉*(5536.TW),147000,1.78,5536.TW
緯穎(6669.TW),42000,1.67,6669.TW
金居(8358.TW),313000,1.66,8358.TW
創意(3443.TW),40000,1.64,3443.TW
欣銓(3264.TW),712000,1.42,3264.TW
貿聯-KY(3665.TW),79000,1.36,3665.TW
富邦金(2881.TW),884000,1.1,2881.TW
元大金(2885.TW),1184000,0.73,2885.TW
凱基金(2883.TW),2420000,0.67,2883.TW
永豐金(2890.TW),1681000,0.61,2890.TW
國泰金(2882.TW),606000,0.6,2882.TW
中信金(2891.TW),863000,0.56,2891.TW
高力(8996.TW),44000,0.56,8996.TW
聯強(2347.TW),510000,0.44,2347.TW
尖點(8021.TW),86000,0.43,8021.TW
立隆電(2472.TW),110000,0.38,2472.TW
玉晶光(3406.TW),53000,0.34,3406.TW
台灣大(3045.TW),306000,0.34,3045.TW
藥華藥(6446.TW),32000,0.34,6446.TW
寶雅(5904.TW),57000,0.34,5904.TW
遠傳(4904.TW),327000,0.33,4904.TW
帆宣(6196.TW),66000,0.33,6196.TW
臺慶科(3357.TW),119000,0.33,3357.TW
群創(3481.TW),526000,0.32,3481.TW
健鼎(3044.TW),65000,0.31,3044.TW
長榮航(2618.TW),751000,0.31,2618.TW
中華電(2412.TW),237000,0.31,2412.TW
慧洋-KY(2637.TW),455000,0.3,2637.TW
頎邦(6147.TW),138000,0.28,6147.TW
大立光(3008.TW),5000,0.22,3008.TW
南亞(1303.TW),136000,0.19,1303.TW
