個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),4000000,12.72,2330.TW
台光電(2383.TW),1300000,8.36,2383.TW
南亞科(2408.TW),12400000,6.73,2408.TW
國巨*(2327.TW),7500000,6.51,2327.TW
聯發科(2454.TW),1080000,5.48,2454.TW
欣興(3037.TW),4250000,4.82,3037.TW
旺矽(6223.TW),600000,4.63,6223.TW
南電(8046.TW),3000000,4.5,8046.TW
智邦(2345.TW),1500000,4.5,2345.TW
川湖(2059.TW),400000,4.19,2059.TW
台燿(6274.TW),2150000,3.64,6274.TW
緯穎(6669.TW),450000,3.49,6669.TW
日月光投控(3711.TW),4200000,3.48,3711.TW
鴻勁(7769.TW),360000,2.95,7769.TW
景碩(3189.TW),3000000,2.89,3189.TW
奇鋐(3017.TW),860000,2.77,3017.TW
群聯(8299.TW),1100000,2.72,8299.TW
禾伸堂(3026.TW),2700000,2.34,3026.TW
穎崴(6515.TW),210000,1.79,6515.TW
貿聯-KY(3665.TW),590000,1.76,3665.TW
聯電(2303.TW),10000000,1.73,2303.TW
信驊(5274.TW),80500,1.6,5274.TW
台達電(2308.TW),660000,1.59,2308.TW
南亞(1303.TW),6000000,1.44,1303.TW
漢唐(2404.TW),800000,1.21,2404.TW
金像電(2368.TW),9000,0.01,2368.TW
