個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),432000,8.09,2330.TW
川湖(2059.TW),82000,5.04,2059.TW
聯發科(2454.TW),151000,4.58,2454.TW
台達電(2308.TW),292000,4.18,2308.TW
台光電(2383.TW),99000,4.0,2383.TW
鴻勁(7769.TW),62000,2.85,7769.TW
金像電(2368.TW),280000,2.45,2368.TW
長榮航(2618.TW),8019000,2.43,2618.TW
南亞科(2408.TW),789000,2.37,2408.TW
健策(3653.TW),95000,2.31,3653.TW
穎崴(6515.TW),36000,2.11,6515.TW
旺矽(6223.TW),42000,2.06,6223.TW
智邦(2345.TW),103000,1.89,2345.TW
聯亞(3081.TW),117000,1.86,3081.TW
致茂(2360.TW),122000,1.72,2360.TW
日月光投控(3711.TW),362000,1.72,3711.TW
致伸(4915.TW),2846000,1.48,4915.TW
新普(6121.TW),433000,1.46,6121.TW
貿聯-KY(3665.TW),97000,1.4,3665.TW
台燿(6274.TW),109000,1.36,6274.TW
奇鋐(3017.TW),74000,1.31,3017.TW
億光(2393.TW),2419000,1.3,2393.TW
緯穎(6669.TW),34000,1.3,6669.TW
群聯(8299.TW),80000,1.3,8299.TW
瑞鼎(3592.TW),617000,1.28,3592.TW
廣達(2382.TW),443500,1.27,2382.TW
長虹(5534.TW),2069000,1.25,5534.TW
復盛應用(6670.TW),624000,1.23,6670.TW
百和(9938.TW),3414000,1.2,9938.TW
王品(2727.TW),647000,1.19,2727.TW
信驊(5274.TW),11000,1.17,5274.TW
中華(2204.TW),2641000,1.16,2204.TW
裕融(9941.TW),1866000,1.15,9941.TW
聯強(2347.TW),1668000,1.13,2347.TW
華碩(2357.TW),204000,1.07,2357.TW
至上(8112.TW),1591000,1.03,8112.TW
勤誠(8210.TW),112000,1.02,8210.TW
第一金(2892.TW),3940000,1.02,2892.TW
兆豐金(2886.TW),2819000,1.0,2886.TW
統一實(9907.TW),8575000,1.0,9907.TW
東陽(1319.TW),1704000,0.99,1319.TW
台耀(4746.TW),2276000,0.97,4746.TW
寶雅(5904.TW),177000,0.96,5904.TW
台灣大(3045.TW),1117000,0.96,3045.TW
鴻海(2317.TW),522000,0.94,2317.TW
富世達(6805.TW),89000,0.94,6805.TW
鈊象(3293.TW),164000,0.93,3293.TW
大聯大(3702.TW),1079000,0.87,3702.TW
創見(2451.TW),457000,0.87,2451.TW
遠傳(4904.TW),1226000,0.87,4904.TW
日電貿(3090.TW),363000,0.84,3090.TW
玉山金(2884.TW),3184000,0.84,2884.TW
宏全(9939.TW),886000,0.83,9939.TW
原相(3227.TW),460000,0.8,3227.TW
志強-KY(6768.TW),1471000,0.79,6768.TW
茂達(6138.TW),275000,0.78,6138.TW
潤泰新(9945.TW),3964000,0.77,9945.TW
鈺齊-KY(9802.TW),1285000,0.71,9802.TW
神達(3706.TW),848000,0.57,3706.TW
世紀鋼(9958.TW),626000,0.56,9958.TW
視陽(6782.TW),308000,0.48,6782.TW
