個股名稱,持有股數,投資比例(%),ticker
川湖(2059.TW),293000,8.51,2059.TW
台積電(2330.TW),1406000,7.95,2330.TW
奇鋐(3017.TW),1002000,6.53,3017.TW
台光電(2383.TW),466000,6.09,2383.TW
貿聯-KY(3665.TW),1161000,6.03,3665.TW
欣興(3037.TW),2497000,5.84,3037.TW
智邦(2345.TW),1080000,5.44,2345.TW
大立光(3008.TW),420000,4.32,3008.TW
高力(8996.TW),1630000,4.1,8996.TW
旺矽(6223.TW),263000,3.92,6223.TW
聯發科(2454.TW),406000,3.85,2454.TW
緯創(3231.TW),7662000,3.45,3231.TW
南俊國際(6584.TW),2231000,2.83,6584.TW
尖點(8021.TW),2682000,2.78,8021.TW
台達電(2308.TW),632000,2.69,2308.TW
南亞(1303.TW),5445000,2.44,1303.TW
日月光投控(3711.TW),1629000,2.42,3711.TW
全新(2455.TW),2753000,2.39,2455.TW
富喬(1815.TW),10877000,2.28,1815.TW
世芯-KY(3661.TW),215000,2.01,3661.TW
萬潤(6187.TW),801000,1.98,6187.TW
創意(3443.TW),160000,1.87,3443.TW
景碩(3189.TW),840013,1.67,3189.TW
臻鼎-KY(4958.TW),1000000,1.16,4958.TW
緯穎(6669.TW),77000,1.08,6669.TW
竑騰(7751.TW),257000,0.76,7751.TW
穎崴(6515.TW),42000,0.69,6515.TW
亞翔(6139.TW),250000,0.48,6139.TW
富世達(6805.TW),109000,0.46,6805.TW
印能科技(7734.TW),56000,0.43,7734.TW
旺宏(2337.TW),1343000,0.42,2337.TW
威剛(3260.TW),358000,0.34,3260.TW
宜鼎(5289.TW),98000,0.34,5289.TW
辛耘(3583.TW),147000,0.24,3583.TW
世界(5347.TW),629000,0.23,5347.TW
欣銓(3264.TW),72000,0.04,3264.TW
