個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),179000,9.36,2330.TW
臻鼎-KY(4958.TW),611000,8.3,4958.TW
聯發科(2454.TW),81000,6.4,2454.TW
國巨*(2327.TW),380000,6.39,2327.TW
台光電(2383.TW),51000,5.47,2383.TW
南電(8046.TW),175000,4.88,8046.TW
台達電(2308.TW),105000,4.21,2308.TW
立隆電(2472.TW),601000,4.17,2472.TW
華邦電(2344.TW),895000,3.18,2344.TW
晶技(3042.TW),765000,3.06,3042.TW
南亞科(2408.TW),296000,2.86,2408.TW
邁科(6831.TW),177000,2.63,6831.TW
旺矽(6223.TW),19000,2.6,6223.TW
欣興(3037.TW),121000,2.28,3037.TW
創意(3443.TW),26000,2.26,3443.TW
聯茂(6213.TW),277000,2.09,6213.TW
愛普*(6531.TW),94000,1.74,6531.TW
弘塑(3131.TW),25000,1.64,3131.TW
世芯-KY(3661.TW),18000,1.45,3661.TW
健策(3653.TW),20000,1.33,3653.TW
智邦(2345.TW),27000,1.33,2345.TW
達發(6526.TW),91000,1.27,6526.TW
日月光投控(3711.TW),90000,1.25,3711.TW
精測(6510.TW),21000,1.23,6510.TW
合晶(6182.TW),305000,1.23,6182.TW
勤誠(8210.TW),45000,1.08,8210.TW
禾伸堂(3026.TW),59000,1.04,3026.TW
致茂(2360.TW),25000,0.98,2360.TW
景碩(3189.TW),56000,0.97,3189.TW
尖點(8021.TW),82000,0.86,8021.TW
力成(6239.TW),130000,0.85,6239.TW
祥碩(5269.TW),22000,0.72,5269.TW
南亞(1303.TW),140000,0.63,1303.TW
奇鋐(3017.TW),11000,0.5,3017.TW
上銀(2049.TW),58000,0.4,2049.TW
台灣精銳(4583.TW),30000,0.39,4583.TW
金像電(2368.TW),14000,0.31,2368.TW
營邦(3693.TW),30000,0.31,3693.TW
志聖(2467.TW),25000,0.29,2467.TW
旺宏(2337.TW),92000,0.28,2337.TW
台玻(1802.TW),90000,0.12,1802.TW
貿聯-KY(3665.TW),3000,0.11,3665.TW
新應材(4749.TW),5000,0.09,4749.TW
富世達(6805.TW),3000,0.09,6805.TW
嘉澤(3533.TW),2000,0.08,3533.TW
富邦金(2881.TW),20000,0.05,2881.TW
國泰金(2882.TW),25000,0.05,2882.TW
鴻海(2317.TW),9000,0.05,2317.TW
廣達(2382.TW),6000,0.05,2382.TW
京元電子(2449.TW),6000,0.04,2449.TW
