個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),308000,5.95,2330.TW
川湖(2059.TW),69000,4.41,2059.TW
台光電(2383.TW),99000,3.83,2383.TW
聯發科(2454.TW),129000,3.79,2454.TW
日月光投控(3711.TW),712000,3.61,3711.TW
台達電(2308.TW),237000,3.48,2308.TW
鴻勁(7769.TW),62000,3.23,7769.TW
健策(3653.TW),95000,2.68,3653.TW
金像電(2368.TW),280000,2.2,2368.TW
旺矽(6223.TW),42000,1.98,6223.TW
穎崴(6515.TW),36000,1.92,6515.TW
南亞科(2408.TW),587000,1.9,2408.TW
智邦(2345.TW),103000,1.83,2345.TW
台新新光金(2887.TW),5894360,1.64,2887.TW
聯亞(3081.TW),128700,1.56,3081.TW
元大金(2885.TW),2926000,1.44,2885.TW
華碩(2357.TW),242000,1.43,2357.TW
致茂(2360.TW),88000,1.42,2360.TW
兆豐金(2886.TW),3649000,1.42,2886.TW
緯穎(6669.TW),34000,1.36,6669.TW
長虹(5534.TW),2069000,1.34,5534.TW
億光(2393.TW),2419000,1.31,2393.TW
百和(9938.TW),3414000,1.3,9938.TW
欣興(3037.TW),195000,1.29,3037.TW
永豐金(2890.TW),3939000,1.27,2890.TW
裕融(9941.TW),1866000,1.25,9941.TW
信驊(5274.TW),11000,1.24,5274.TW
中華(2204.TW),2641000,1.19,2204.TW
王品(2727.TW),647000,1.17,2727.TW
禾伸堂(3026.TW),213000,1.16,3026.TW
廣達(2382.TW),443500,1.15,2382.TW
高技(5439.TW),560000,1.15,5439.TW
研華(2395.TW),251000,1.14,2395.TW
第一金(2892.TW),3940000,1.09,2892.TW
新普(6121.TW),366000,1.09,6121.TW
台燿(6274.TW),109000,1.08,6274.TW
勤誠(8210.TW),112000,1.05,8210.TW
貿聯-KY(3665.TW),65000,1.04,3665.TW
奇鋐(3017.TW),56000,1.04,3017.TW
神達(3706.TW),1387000,1.01,3706.TW
富世達(6805.TW),89000,1.01,6805.TW
遠傳(4904.TW),1226000,1.0,4904.TW
大中(6435.TW),437000,1.0,6435.TW
華南金(2880.TW),3050800,1.0,2880.TW
大聯大(3702.TW),1079000,0.96,3702.TW
台耀(4746.TW),2276000,0.95,4746.TW
茂達(6138.TW),368000,0.94,6138.TW
宏全(9939.TW),886000,0.94,9939.TW
玉山金(2884.TW),3184000,0.94,2884.TW
鈊象(3293.TW),164000,0.94,3293.TW
寶雅(5904.TW),177000,0.9,5904.TW
崇越(5434.TW),198000,0.87,5434.TW
創見(2451.TW),457000,0.86,2451.TW
潤泰新(9945.TW),3964000,0.85,9945.TW
世紀鋼(9958.TW),886000,0.82,9958.TW
超豐(2441.TW),799000,0.8,2441.TW
原相(3227.TW),460000,0.71,3227.TW
復盛應用(6670.TW),334000,0.7,6670.TW
鈺齊-KY(9802.TW),1040000,0.62,9802.TW
智伸科(4551.TW),398000,0.58,4551.TW
志強-KY(6768.TW),911000,0.51,6768.TW
日電貿(3090.TW),363000,0.51,3090.TW
視陽(6782.TW),308000,0.48,6782.TW
長榮航(2618.TW),1366000,0.46,2618.TW
統一實(9907.TW),3470000,0.43,9907.TW
致伸(4915.TW),504000,0.27,4915.TW
東陽(1319.TW),405000,0.24,1319.TW
瑞鼎(3592.TW),124000,0.23,3592.TW
