個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),1794000,8.43,2330.TW
緯穎(6669.TW),510000,7.13,6669.TW
亞翔(6139.TW),3820000,5.75,6139.TW
聯發科(2454.TW),742000,5.74,2454.TW
川湖(2059.TW),185000,5.13,2059.TW
穩懋(3105.TW),5709000,4.86,3105.TW
大立光(3008.TW),256000,3.51,3008.TW
昇達科(3491.TW),1180000,3.46,3491.TW
台光電(2383.TW),319000,3.4,2383.TW
致茂(2360.TW),842000,3.28,2360.TW
智邦(2345.TW),727000,3.0,2345.TW
旺矽(6223.TW),307000,3.0,6223.TW
臻鼎-KY(4958.TW),3178000,2.96,4958.TW
愛普*(6531.TW),1650000,2.87,6531.TW
奇鋐(3017.TW),378000,2.46,3017.TW
環球晶(6488.TW),1114000,2.1,6488.TW
光寶科(2301.TW),3284000,2.02,2301.TW
研華(2395.TW),1478000,1.92,2395.TW
辛耘(3583.TW),1158000,1.68,3583.TW
聯電(2303.TW),5270000,1.33,2303.TW
全新(2455.TW),1569000,1.32,2455.TW
台星科(3265.TW),3464000,1.25,3265.TW
台燿(6274.TW),433000,1.25,6274.TW
中美晶(5483.TW),3524000,1.25,5483.TW
精誠(6214.TW),3494000,1.23,6214.TW
微星(2377.TW),4375000,1.23,2377.TW
技嘉(2376.TW),1796000,1.22,2376.TW
台半(5425.TW),6484000,1.21,5425.TW
興勤(2428.TW),2350000,1.19,2428.TW
志聖(2467.TW),1000000,1.18,2467.TW
緯創(3231.TW),3424000,1.18,3231.TW
日月光投控(3711.TW),956000,1.15,3711.TW
日電貿(3090.TW),3388000,1.14,3090.TW
大毅(2478.TW),4475000,1.12,2478.TW
信驊(5274.TW),35900,1.09,5274.TW
力成(6239.TW),1910000,1.06,6239.TW
高力(8996.TW),382000,0.94,8996.TW
保瑞(6472.TW),1032000,0.87,6472.TW
一詮(2486.TW),1607000,0.81,2486.TW
聖暉*(5536.TW),459000,0.78,5536.TW
力旺(3529.TW),93000,0.46,3529.TW
鉅祥(2476.TW),1301000,0.32,2476.TW
騰輝電子-KY(6672.TW),544000,0.31,6672.TW
帆宣(6196.TW),309000,0.3,6196.TW
長華*(8070.TW),2862000,0.29,8070.TW
碩天(3617.TW),599000,0.28,3617.TW
元大金(2885.TW),2213556,0.27,2885.TW
藥華藥(6446.TW),42000,0.13,6446.TW
達麗(6177.TW),194350,0.02,6177.TW
創意(3443.TW),1000,0.01,3443.TW
兆豐金(2886.TW),1000,0.0,2886.TW
神達(3706.TW),1400,0.0,3706.TW
振大環球(4441.TW),4000,0.0,4441.TW
富邦金(2881.TW),250,0.0,2881.TW
華城(1519.TW),660,0.0,1519.TW
南電(8046.TW),1000,0.0,8046.TW
金居(8358.TW),1000,0.0,8358.TW
