個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),279000,5.89,2330.TW
大聯大(3702.TW),5267000,5.17,3702.TW
聯發科(2454.TW),96000,3.88,2454.TW
台光電(2383.TW),89000,3.73,2383.TW
神達(3706.TW),5339400,3.69,3706.TW
健策(3653.TW),77000,3.65,3653.TW
川湖(2059.TW),32000,3.43,2059.TW
超豐(2441.TW),2890000,3.06,2441.TW
鴻勁(7769.TW),50000,2.81,7769.TW
台達電(2308.TW),175000,2.61,2308.TW
緯穎(6669.TW),134225,2.46,6669.TW
台灣證交所加權股價指數(FITXN*1.TF),30,2.44,FITXN*1.TF
欣興(3037.TW),262000,2.21,3037.TW
南亞科(2408.TW),479000,2.16,2408.TW
聯亞(3081.TW),84700,2.09,3081.TW
廣達(2382.TW),702500,2.07,2382.TW
旺矽(6223.TW),40000,1.99,6223.TW
華碩(2357.TW),238000,1.96,2357.TW
金像電(2368.TW),219000,1.92,2368.TW
裕融(9941.TW),2727480,1.87,9941.TW
穎崴(6515.TW),33000,1.82,6515.TW
台新新光金(2887.TW),4752360,1.81,2887.TW
禾伸堂(3026.TW),246000,1.68,3026.TW
奇鋐(3017.TW),56000,1.65,3017.TW
智邦(2345.TW),101000,1.61,2345.TW
元大金(2885.TW),2615040,1.57,2885.TW
長虹(5534.TW),2382000,1.56,5534.TW
信驊(5274.TW),9000,1.49,5274.TW
研華(2395.TW),251000,1.49,2395.TW
致茂(2360.TW),70000,1.38,2360.TW
大立光(3008.TW),24000,1.32,3008.TW
玉山金(2884.TW),3184000,1.27,2884.TW
第一金(2892.TW),3651000,1.25,2892.TW
貿聯-KY(3665.TW),65000,1.23,3665.TW
華南金(2880.TW),2936388,1.2,2880.TW
兆豐金(2886.TW),2700000,1.18,2886.TW
永豐金(2890.TW),2734780,1.06,2890.TW
富世達(6805.TW),51000,1.0,6805.TW
創見(2451.TW),393000,0.95,2451.TW
台耀(4746.TW),2276000,0.93,4746.TW
鈊象(3293.TW),144000,0.9,3293.TW
台燿(6274.TW),75000,0.88,6274.TW
億光(2393.TW),1439000,0.8,2393.TW
崇越(5434.TW),160000,0.74,5434.TW
寶雅*(5904.TW),1077000,0.67,5904.TW
茂達(6138.TW),284000,0.67,6138.TW
王品(2727.TW),321000,0.63,2727.TW
遠傳(4904.TW),650000,0.6,4904.TW
原相(3227.TW),361000,0.58,3227.TW
世紀鋼(9958.TW),685000,0.55,9958.TW
日電貿(3090.TW),363000,0.51,3090.TW
新普(6121.TW),146000,0.47,6121.TW
智伸科(4551.TW),313000,0.43,4551.TW
高技(5439.TW),160000,0.34,5439.TW
長榮航(2618.TW),956000,0.34,2618.TW
