個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),90000,8.93,2330.TW
奇鋐(3017.TW),52000,6.74,3017.TW
欣興(3037.TW),166000,6.56,3037.TW
台光電(2383.TW),29000,6.17,2383.TW
聯發科(2454.TW),32000,5.89,2454.TW
創意(3443.TW),20000,5.02,3443.TW
旺矽(6223.TW),20000,4.52,6223.TW
全新(2455.TW),205000,4.43,2455.TW
台燿(6274.TW),75000,4.27,6274.TW
健策(3653.TW),18000,3.97,3653.TW
聯亞(3081.TW),29800,3.31,3081.TW
貿聯-KY(3665.TW),39000,3.21,3665.TW
雍智科技(6683.TW),52000,3.14,6683.TW
富世達(6805.TW),36000,3.03,6805.TW
精測(6510.TW),22000,2.98,6510.TW
南電(8046.TW),64000,2.89,8046.TW
金居(8358.TW),134000,2.69,8358.TW
上詮(3363.TW),92729,2.5,3363.TW
南亞科(2408.TW),127000,2.46,2408.TW
萬潤(6187.TW),47000,2.37,6187.TW
竹陞科技(6739.TW),50000,2.21,6739.TW
智邦(2345.TW),28000,2.14,2345.TW
穎崴(6515.TW),8000,2.1,6515.TW
臻鼎-KY(4958.TW),100000,1.99,4958.TW
世芯-KY(3661.TW),13000,1.81,3661.TW
高力(8996.TW),35000,1.78,8996.TW
環宇-KY(4991.TW),71000,1.23,4991.TW
信驊(5274.TW),300,0.22,5274.TW
