個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),645000,8.21,2330.TW
台達電(2308.TW),475000,6.3,2308.TW
聯發科(2454.TW),188000,4.6,2454.TW
台光電(2383.TW),134000,3.76,2383.TW
致茂(2360.TW),248000,3.54,2360.TW
欣興(3037.TW),562000,3.2,3037.TW
鴻勁(7769.TW),74000,3.16,7769.TW
智邦(2345.TW),227000,3.07,2345.TW
南亞科(2408.TW),1646000,2.96,2408.TW
華邦電(2344.TW),3621000,2.89,2344.TW
金像電(2368.TW),393000,2.85,2368.TW
群聯(8299.TW),205000,2.79,8299.TW
奇鋐(3017.TW),184000,2.63,3017.TW
信驊(5274.TW),25000,2.47,5274.TW
台燿(6274.TW),275000,2.35,6274.TW
旺矽(6223.TW),71000,2.33,6223.TW
鴻海(2317.TW),1506000,2.2,2317.TW
川湖(2059.TW),82000,2.14,2059.TW
日月光投控(3711.TW),584000,2.03,3711.TW
聯亞(3081.TW),127000,1.87,3081.TW
穎崴(6515.TW),37000,1.87,6515.TW
緯穎(6669.TW),68000,1.87,6669.TW
創意(3443.TW),70000,1.78,3443.TW
勤誠(8210.TW),236000,1.74,8210.TW
文曄(3036.TW),1067000,1.71,3036.TW
富世達(6805.TW),161000,1.58,6805.TW
廣達(2382.TW),899000,1.54,2382.TW
高力(8996.TW),221000,1.34,8996.TW
景碩(3189.TW),305000,1.15,3189.TW
技嘉(2376.TW),577000,1.08,2376.TW
緯創(3231.TW),1228000,0.98,3231.TW
邁科(6831.TW),224000,0.98,6831.TW
寶雅(5904.TW),312450,0.97,5904.TW
中信金(2891.TW),2849000,0.94,2891.TW
鈊象(3293.TW),220000,0.91,3293.TW
健鼎(3044.TW),276000,0.76,3044.TW
光聖(6442.TW),71000,0.75,6442.TW
健策(3653.TW),38000,0.74,3653.TW
玉山金(2884.TW),3867622,0.66,2884.TW
貿聯-KY(3665.TW),53336,0.63,3665.TW
南俊國際(6584.TW),153000,0.59,6584.TW
華固(2548.TW),512000,0.34,2548.TW
欣銓(3264.TW),172000,0.22,3264.TW
嘉澤(3533.TW),13000,0.18,3533.TW
致伸(4915.TW),298000,0.12,4915.TW
