個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),117000,9.31,2330.TW
聯發科(2454.TW),51600,6.15,2454.TW
台達電(2308.TW),72000,4.42,2308.TW
鴻勁(7769.TW),14000,3.02,7769.TW
日月光投控(3711.TW),130000,2.86,3711.TW
臻鼎-KY(4958.TW),143000,2.66,4958.TW
旺矽(6223.TW),13074,2.62,6223.TW
緯穎(6669.TW),15000,2.47,6669.TW
廣達(2382.TW),204000,2.31,2382.TW
啟碁(6285.TW),263000,2.18,6285.TW
智邦(2345.TW),29053,2.17,2345.TW
凱基金(2883.TW),2204000,2.17,2883.TW
台光電(2383.TW),12686,2.04,2383.TW
瑞昱(2379.TW),88000,2.02,2379.TW
致茂(2360.TW),31000,1.99,2360.TW
中信金(2891.TW),980000,1.99,2891.TW
玉山金(2884.TW),1702000,1.91,2884.TW
富邦金(2881.TW),459000,1.85,2881.TW
創新服務(7828.TW),23000,1.6,7828.TW
愛普*(6531.TW),48000,1.41,6531.TW
昇達科(3491.TW),33000,1.39,3491.TW
華邦電(2344.TW),247000,1.37,2344.TW
華碩(2357.TW),59000,1.36,2357.TW
京元電子(2449.TW),132000,1.35,2449.TW
華通(2313.TW),176356,1.34,2313.TW
聯電(2303.TW),261000,1.34,2303.TW
億豐(8464.TW),109000,1.26,8464.TW
元大金(2885.TW),577000,1.24,2885.TW
大立光(3008.TW),9000,1.23,3008.TW
國泰金(2882.TW),381000,1.19,2882.TW
兆豐金(2886.TW),784000,1.18,2886.TW
台新新光金(2887.TW),1016000,1.18,2887.TW
健策(3653.TW),10653,1.16,3653.TW
世界(5347.TW),191000,1.15,5347.TW
長榮(2603.TW),173000,1.11,2603.TW
中華電(2412.TW),224000,0.98,2412.TW
信驊(5274.TW),2131,0.95,5274.TW
遠傳(4904.TW),283000,0.92,4904.TW
矽力*-KY(6415.TW),49000,0.75,6415.TW
萬潤(6187.TW),21305,0.74,6187.TW
聯詠(3034.TW),49000,0.74,3034.TW
鴻海(2317.TW),91000,0.71,2317.TW
欣興(3037.TW),24000,0.68,3037.TW
精測(6510.TW),7747,0.67,6510.TW
力旺(3529.TW),8000,0.65,3529.TW
大量(3167.TW),23000,0.63,3167.TW
穎崴(6515.TW),2905,0.63,6515.TW
弘塑(3131.TW),5811,0.61,3131.TW
寶雅(5904.TW),29000,0.58,5904.TW
兆聯實業(6944.TW),17000,0.57,6944.TW
環宇-KY(4991.TW),44000,0.57,4991.TW
健鼎(3044.TW),33000,0.45,3044.TW
全新(2455.TW),44000,0.44,2455.TW
金像電(2368.TW),13000,0.42,2368.TW
尖點(8021.TW),22000,0.36,8021.TW
統一(1216.TW),135000,0.34,1216.TW
統一超(2912.TW),43000,0.34,2912.TW
和碩(4938.TW),124000,0.33,4938.TW
緯創(3231.TW),69000,0.33,3231.TW
永豐金(2890.TW),246000,0.32,2890.TW
神基(3005.TW),59000,0.22,3005.TW
中租-KY(5871.TW),46000,0.18,5871.TW
台塑(1301.TW),43000,0.09,1301.TW
萬海(2615.TW),23000,0.06,2615.TW
