個股名稱,持有股數,投資比例(%),ticker
國巨*(2327.TW),405000,8.8,2327.TW
台積電(2330.TW),179000,8.26,2330.TW
臻鼎-KY(4958.TW),611000,7.1,4958.TW
聯發科(2454.TW),81000,6.74,2454.TW
台光電(2383.TW),51000,5.56,2383.TW
立隆電(2472.TW),601000,4.61,2472.TW
台達電(2308.TW),105000,4.02,2308.TW
華邦電(2344.TW),895000,3.79,2344.TW
南電(8046.TW),175000,3.53,8046.TW
邁科(6831.TW),177000,3.01,6831.TW
南亞科(2408.TW),296000,2.73,2408.TW
精測(6510.TW),39000,2.58,6510.TW
旺矽(6223.TW),19000,2.54,6223.TW
創意(3443.TW),26000,2.44,3443.TW
晶技(3042.TW),662000,2.39,3042.TW
欣興(3037.TW),121000,2.38,3037.TW
汎銓(6830.TW),198000,2.02,6830.TW
愛普*(6531.TW),94000,2.0,6531.TW
聯茂(6213.TW),277000,1.82,6213.TW
智邦(2345.TW),38000,1.75,2345.TW
弘塑(3131.TW),25000,1.72,3131.TW
勤誠(8210.TW),67000,1.66,8210.TW
世芯-KY(3661.TW),18000,1.47,3661.TW
力積電(6770.TW),836000,1.34,6770.TW
健策(3653.TW),20000,1.31,3653.TW
達發(6526.TW),91000,1.22,6526.TW
日月光投控(3711.TW),90000,1.11,3711.TW
致茂(2360.TW),25000,1.06,2360.TW
上詮(3363.TW),73000,0.89,3363.TW
聯亞(3081.TW),21000,0.86,3081.TW
力成(6239.TW),130000,0.82,6239.TW
祥碩(5269.TW),22000,0.61,5269.TW
奇鋐(3017.TW),11000,0.53,3017.TW
南亞(1303.TW),140000,0.42,1303.TW
上銀(2049.TW),58000,0.37,2049.TW
台灣精銳(4583.TW),30000,0.35,4583.TW
金像電(2368.TW),14000,0.34,2368.TW
旺宏(2337.TW),92000,0.29,2337.TW
營邦(3693.TW),30000,0.29,3693.TW
志聖(2467.TW),25000,0.28,2467.TW
台玻(1802.TW),90000,0.12,1802.TW
貿聯-KY(3665.TW),3000,0.11,3665.TW
富世達(6805.TW),3000,0.1,6805.TW
新應材(4749.TW),5000,0.09,4749.TW
嘉澤(3533.TW),2000,0.09,3533.TW
富邦金(2881.TW),20000,0.05,2881.TW
國泰金(2882.TW),25000,0.05,2882.TW
京元電子(2449.TW),6000,0.04,2449.TW
鴻海(2317.TW),9000,0.04,2317.TW
廣達(2382.TW),6000,0.04,2382.TW
