個股名稱,持有股數,投資比例(%),ticker
聯發科(2454.TW),430000,7.16,2454.TW
旺矽(6223.TW),228000,6.36,6223.TW
國巨*(2327.TW),1270000,5.53,2327.TW
智邦(2345.TW),459000,4.69,2345.TW
奇鋐(3017.TW),483000,4.68,3017.TW
弘塑(3131.TW),327000,4.65,3131.TW
欣興(3037.TW),940000,3.93,3037.TW
華邦電(2344.TW),3796000,3.37,2344.TW
鴻勁(7769.TW),100000,2.79,7769.TW
南電(8046.TW),569000,2.75,8046.TW
萬潤(6187.TW),553000,2.55,6187.TW
創意(3443.TW),134000,2.54,3443.TW
台光電(2383.TW),110000,2.48,2383.TW
勤誠(8210.TW),468000,2.47,8210.TW
台積電(2330.TW),239000,2.4,2330.TW
信驊(5274.TW),33000,2.21,5274.TW
穩懋(3105.TW),1212000,2.21,3105.TW
辛耘(3583.TW),604000,2.11,3583.TW
印能科技(7734.TW),159000,2.08,7734.TW
旺宏(2337.TW),2800000,1.95,2337.TW
精測(6510.TW),135000,1.88,6510.TW
群聯(8299.TW),175000,1.74,8299.TW
高力(8996.TW),282000,1.66,8996.TW
金像電(2368.TW),303000,1.55,2368.TW
健策(3653.TW),105000,1.54,3653.TW
致茂(2360.TW),145000,1.27,2360.TW
川湖(2059.TW),42000,1.26,2059.TW
聯亞(3081.TW),144000,1.26,3081.TW
台達電(2308.TW),144000,1.12,2308.TW
昇陽半導體(8028.TW),889000,1.09,8028.TW
光聖(6442.TW),150000,1.08,6442.TW
京元電子(2449.TW),793000,1.05,2449.TW
欣銓(3264.TW),1134000,1.04,3264.TW
華星光(4979.TW),475000,0.94,4979.TW
日月光投控(3711.TW),323000,0.88,3711.TW
穎崴(6515.TW),24000,0.84,6515.TW
沛亨(6291.TW),220000,0.62,6291.TW
台燿(6274.TW),67000,0.45,6274.TW
達發(6526.TW),146000,0.39,6526.TW
新應材(4749.TW),95000,0.36,4749.TW
上銀(2049.TW),269000,0.35,2049.TW
波若威(3163.TW),76000,0.23,3163.TW
世界(5347.TW),211000,0.18,5347.TW
南亞科(2408.TW),49000,0.09,2408.TW
緯穎(6669.TW),5000,0.09,6669.TW
嘉澤(3533.TW),9000,0.08,3533.TW
大銀微系統(4576.TW),72000,0.06,4576.TW
聯電(2303.TW),78000,0.05,2303.TW
貿聯-KY(3665.TW),5000,0.04,3665.TW
富世達(6805.TW),5000,0.04,6805.TW
