個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),117000,9.05,2330.TW
聯發科(2454.TW),57600,6.41,2454.TW
台達電(2308.TW),72000,4.09,2308.TW
鴻勁(7769.TW),14000,2.8,7769.TW
智邦(2345.TW),38053,2.65,2345.TW
日月光投控(3711.TW),130000,2.59,3711.TW
旺矽(6223.TW),13074,2.38,6223.TW
緯穎(6669.TW),15000,2.34,6669.TW
臻鼎-KY(4958.TW),143000,2.28,4958.TW
凱基金(2883.TW),2204000,2.17,2883.TW
廣達(2382.TW),204000,2.15,2382.TW
瑞昱(2379.TW),88000,2.08,2379.TW
啟碁(6285.TW),263000,2.06,6285.TW
玉山金(2884.TW),1702000,2.03,2884.TW
中信金(2891.TW),980000,2.01,2891.TW
創新服務(7828.TW),33000,1.96,7828.TW
致茂(2360.TW),31000,1.9,2360.TW
富邦金(2881.TW),459000,1.89,2881.TW
台光電(2383.TW),12686,1.86,2383.TW
大立光(3008.TW),14000,1.81,3008.TW
兆豐金(2886.TW),1068000,1.72,2886.TW
世界(5347.TW),303000,1.54,5347.TW
華碩(2357.TW),59000,1.35,2357.TW
昇達科(3491.TW),33000,1.34,3491.TW
億豐(8464.TW),109000,1.31,8464.TW
愛普*(6531.TW),48000,1.25,6531.TW
華邦電(2344.TW),247000,1.24,2344.TW
元大金(2885.TW),577000,1.21,2885.TW
台新新光金(2887.TW),1016000,1.19,2887.TW
國泰金(2882.TW),381000,1.19,2882.TW
京元電子(2449.TW),132000,1.19,2449.TW
華通(2313.TW),176356,1.17,2313.TW
健策(3653.TW),10653,1.14,3653.TW
聯電(2303.TW),261000,1.13,2303.TW
長榮(2603.TW),173000,1.13,2603.TW
中華電(2412.TW),224000,1.04,2412.TW
遠傳(4904.TW),283000,0.99,4904.TW
信驊(5274.TW),2131,0.92,5274.TW
聯詠(3034.TW),49000,0.75,3034.TW
鴻海(2317.TW),91000,0.71,2317.TW
矽力*-KY(6415.TW),49000,0.7,6415.TW
精測(6510.TW),7747,0.66,6510.TW
萬潤(6187.TW),21305,0.66,6187.TW
力旺(3529.TW),8000,0.61,3529.TW
欣興(3037.TW),24000,0.6,3037.TW
穎崴(6515.TW),2905,0.59,6515.TW
寶雅(5904.TW),29000,0.59,5904.TW
弘塑(3131.TW),5811,0.56,3131.TW
大量(3167.TW),23000,0.56,3167.TW
兆聯實業(6944.TW),17000,0.54,6944.TW
環宇-KY(4991.TW),44000,0.51,4991.TW
健鼎(3044.TW),33000,0.43,3044.TW
全新(2455.TW),44000,0.41,2455.TW
金像電(2368.TW),13000,0.4,2368.TW
統一(1216.TW),135000,0.36,1216.TW
統一超(2912.TW),43000,0.35,2912.TW
緯創(3231.TW),69000,0.33,3231.TW
永豐金(2890.TW),246000,0.33,2890.TW
和碩(4938.TW),124000,0.33,4938.TW
尖點(8021.TW),22000,0.3,8021.TW
神基(3005.TW),59000,0.22,3005.TW
中租-KY(5871.TW),46000,0.19,5871.TW
台塑(1301.TW),43000,0.09,1301.TW
萬海(2615.TW),23000,0.06,2615.TW
